Film,Commentaire,Sentiment
Intouchable,"Oui, l'histoire est touchante et les deux acteurs qui tiennent sont formidables. Je pense même que le film plaira encore plus aux fans de Julie Lescaut et Joséphine Ange Gardien, à ceux qui regardent les handicapés avec un air de chien triste, ceux qui ""ne sont pas racistes, d'ailleurs ils adorent le couscous"" ou encore le modèle familial de la classe moyenne (un pavillon, deux enfants, un chien, trois monospaces ,une cuisine équipée avec système son-surround et une belle-mère envahissante). Tous ces gens qui, après avoir vu intouchables, tireront une leçon de morale sur le bon comportement à adopter avant d'aller se coucher et mieux dormir sur leur deux oreilles, le sourire au coin des lèvres, en se rappelant que la France a du talent.Et pourtant, je n'ai pas du tout accroché à ""Intouchables"". Peut-être, ai-je perdu mon temps à énumérer les dizaines de placement produits, à peine dissimulés après une bonne préparation psychologique duspoiler:consommateurspectateur pour subvenir à ses besoinsspoiler:durant son temps de cerveau disponibleentre deux pleurs/fous rires. Oh, mais ce n'est pas le plus énorme: en plus des placements visuels, tant cette pratique est devenue une banalité qui ne m'étonne même plus, les produits sont régulièrement mentionnés dans les dialogues! Marques d'anti-inflammatoires, aspirines, antidépresseurs, toutes les têtes de gondoles de l'industrie pharmaceutique Française y passe, Omar Sy nous récite même la posologie de certains produits à manipuler avec précaution. Voilà un film dont le titre est plein de vérité: la publicité est intouchable.",Negatif
Intouchable,"Voilà, c'est vaguement amusant, quelques blagues carambar d'Omar Sy, un scénar correct (comme tous les Toledano/Nakache), et ça devient un chef d'oeuvre, vrai phénomène de société.Allez, la seule trouée de rire que j'ai eue, c'est avec l'arbre à l'opéra. Mais là, encore c'est plus du délire ""Omar sans Fred"" qu'une véritable mise en situation comique.",Negatif
Intouchable,"Il est loin d'être mauvais.. Mais tout aussi loin de mériter son succès. Je ne l'ai pas trouvé si drôle et exceptionnel que cela. Je m'attendais à un chef d'oeuvre et pourtant. A mon sens c'est plus un phénomène de mode qu'un succès cinématographique en et due forme. Sinon les acteurs sont très bien, Omar est très à l'aise dans son rôle et ça se voit.",Negatif
Intouchable,"C'est mignon, c'est sympa et j'ai ri... ceci dit je ne comprend pas pourquoi tant d'engouement !!!??",Negatif
Intouchable,"Pourquoi autant de médiatisation autour d'Intouchables??Il y a tellement d'autres films qui mériteraient autant de reconnaissance..Ici il s'agit d'un film tout public sympa à regarder un dimanche soir sur TF1.Les rôles sont certes plutôt bien interprétés et la bande son de Ludovico Einaudi très belle mais pas de la à propulser le film aussi haut.Les histoires ""du pauvre qui rencontre le riche"" ça va bien 2 minutes.Tout comme Bienvenue chez les ch'tis, le succès du film est inapproprié. Surement un effet de masse, le français en bon mouton suivant les autres.",Negatif
Intouchable,"Je n'ai pas trop aimé ce film. A vrai dire, en allant le voir, je ne m'attendais pas à un film génial.En effet je ne me base jamais sur l'avis de la majorité des Français, si ceux-ci avaient de bons goûts cinématographique ça se saurait (regardez le nombres d'entrée pour Rien à Déclarer et Bienvenue chez les Ch'tis (tiens deux Dany Boon pour deux références des merde)). Mais c'est la bande annonce plutôt charmante qui m'a poussé à aller le voir. Mais voila le hic, la seule bande annonce est un bon film, et résume Intouchables entièrement. Les meilleures blagues s'y trouvent, et on y rigole une fois, mais pas deux. Je ne peut pas dire que je suis déçu par ce film, mais il ne mérite pas la popularité qu'il dégage.Mais il a des points positif, il est divertissant (pour ne pas dire drôle) la réalisation est pas mauvaise (quelques bons plans à noter) et l'histoire est originale. Par contre la performance des acteurs n'est pas exceptionnelle (même si Cluzet se rattrape après sa mauvaise performance dans Les Petits Mouchoirs), Omar Sy est un acteur assez unique dans son genre, c'est à dire qu'il peut jouer bien et mal dans le même film. Avouez que c'est assez déstabilisant. Sinon la bande originale n'est pas mauvaise, mais assez troublante. C'est juste qu'un jeune noir des banlieues, délinquant, qui écoute Cool&The Gang est assez rare (bon c'est un petit détail mais je tenais à le préciser, je n'ai pas blâmer le film pour ça je vous rassure). On dirait que le réalisateur ou le compositeur ou le technicien du son ou le monteur enfin ce que vous voulez, a choisis les morceaux parce qu’il les aimait bien.Bref, un film sympatoche, a voir, mais pas au cinéma.",Negatif
Intouchable,"Vu les critiques très élogieuses (le film le mieux noté d'allociné quand même !! ) je suis allé le voir et finalement c'est beaucoup de bruit pour rien j'ai ris deux trois fois et encore... Bref, maintenant je me fierais moins aux notes avant de voir un film ... Je ne comprends vraiment pas ces critiques trop bonnes à mon goût sur un film aussi moyen que celui-ci. Si vous allez le voir, ne vous attendez pas à un chef d’œuvre ...",Negatif
Intouchable,"De bons acteurs, quelques trouvailles.Mais deux réserves:-je n'ai pas beaucoup ri-je n'ai pas été très émuPourtant, j'avais aimé le film précédent de Nakache/Toledano (""Nos jours heureux""). Mais concernant ""Intouchables"", j'ai été gêné par les quelques facilités et clichés qui émaillent le film.",Negatif
Intouchable,"Pas mauvais... les acteurs sont bons, c'est indéniables... mais il manque un je ne sais quoi, qui le rend creux, vide... Un bon moment malgré tout, mais de là à en faire tout un foin...quand même pas",Negatif
Intouchable,"DÉLIRANT.Un type, blanc, riche, handicapé, engage un jeune de banlieue, black, sortant de prison, vulgaire tout du long.Ah oui, le scénario est intelligent. Pfff.Drôle? Oui, peut-être la rencontre de deux ""mondes"" totalement étrangers.Mais rien de plus.Honte pour le cinéma Français.Dans la lignée des Ch'ti, voici une autre bouse qui accède au Panthéon de notre cinéma national, quand il y a tellement d'autres œuvres cinématographique, dans l'ombre, qui méritent cette place à la lumière.Il va falloir qu'on explique. U_U",Negatif
Intouchable,"Intouchables, ou comment tirer sur une ambulance?Quelques bons gags, un Omar Sy comme on ne le connaissait pas forcément, qui reste LA bonne surprise de ce film. François Cluzet n'a pas un rôle facile, et bien que je ne sois pas fan de son jeu d'acteur, force est de constater qu'il reste assez convaincant.Bref, ce film est une comète: sorti de nulle part, pointé du doigt par tout le monde mais qui disparaitra aussi vite qu'il est apparu.Tombant beaucoup trop souvent dans la facilité, jouant des clichés qui opposent bourgeoisie et vie en cité et se voulant presque moralisateur, on est parfois à la limite du supportable. C'est un divertissement. Mais définitivement rien de plus.",Negatif
Intouchable,Film passable mais de là à le classer meilleur film de tout les temps faudrait pas abuser.,Negatif
Intouchable,"J'ai enfin vu Intouchables, considéré comme le film de l'année et j'avoue que j'ai du mal à comprendre l'engouement autour de ce film et son succès,vraiment rien d'exceptionnel et pas aussi hilarant que ce que j'ai pu lire (j'ai du rire 2 ou 3 fois, pas plus). C'est le genre de film qu'on voit, et qu'on oublie rapidement, et pour moi un film qui n'est pas marquant n'est pas un grand film.Un film honorable mais sans plus. Cluzet joue bien, Sy un peu moins L'histoire est prenante mais cela ne va pas plus loin.Alors arrêtez les commentaires du style : ""film de l année"",""hilarant"",ou encore ""on en pleure de rire"" ... Pour moi ça reste un film qui se regarde une fois et qui fait plus sourire que rire aux éclats. Les français sont des moutons, il suffit qu'on dise que c est le film de l'année ou que c est un film magnifique pour que tout le monde le pense et le dise tout haut.Alors quand on compare ""la grande vadrouille"" à ""intouchables"" ,je m'exclafe!!! Le film de Gérard Oury restera dans les annales du cinéma français, le film ""Les intouchables"" disparaitra à la vitesse d'une étoile filante, ou pour le dire autrement il sera comme les cigales il n'aura chanté qu'un été !Et il y a tant d'autres films français bien plus intéressant: les petits mouchoirs,the artist,l'arnacoeur,Paris,de battre mon coeur s'est arrêté...enfin il y en a tellement...et pas forcément aussi bien noté que ce film.J'espère qu'une partie des bénéfices ira à ceux qui en ont vraiment besoin,ex: handicapés qui en ont vraiment besoin du pognon et non pas aux personnes qui possèdent déjà une maserati! ;)Ps: humour un peu gonflant et caricatural...mise en scène un peu décevante...et qui comportent certaines longueurs...",Negatif
Intouchable,"Ce film m'a fait sourire, sans plus. Le montage est soigné. Sy est d'une aisance remarquable. Bon film mais pas du tout culte pour moi, à cause de son thème et ses clichés.",Negatif
Intouchable,"Des personnages sympathiques et amusants : jackpot pour le duo gagnant. Le parallélisme entre la misère de l'un et de l'autre, pourtant aux antipodes, est intéressant. L'association, improbable, des deux, est sûrement le point fort du film, mais comme des faits réels en sont la source, impossible de crier au génie... En fait, l'histoire toute trouvée, il ne manquait plus qu'à l'agrémenter de gags susceptibles de faire rire le ""tout public"", assurés par le rire bienveillant d'Omar Sy. L'affaire est dans le sac.Quelques anecdotes tirées par les cheveux, ou trop caricaturales, et le fait qu'il suffise au malheureux tétraplégique de claquer des doigts pour faire une virée dans son avion privé rendent le film trop facile, et le font s'enliser dans le divertissement. C'est peut-être là sa force, me direz-vous. Un tétraplégique de classe moyenne aurait sacrément limité les possibilités ! (quoique le scénario soit loin d'être original).Malgré tout, François Cluzot est d'une justesse remarquable, et la tonalité, qui aurait pu rapidement basculer dans le pathos, reste légère, les conditions difficiles pudiques. Un bon équilibre, en somme.",Negatif
Intouchable,"sympacependant, je ne comprends pas vraiment l' engouement des spectateurs ! un reproche : presque tous les ""gags"" sont dans la bande annonce !",Negatif
Intouchable,"Même s'il ne faut pas faire de ce film un chef d'oeuvre, il ne faut pas non plus le blâmer d'avoir autant de succès car, même s'il n'est pas totalement mérité, il est quand même plus compréhensible (sans oublier moins agaçant) que celui des Ch'tis. Intouchables est un concentré d'énergie, à l'image d'Omar Sy, plein d'humour et très bien interprété, par des acteurs auxquels chaque rôle va comme un gant (un peu trop ?). Pourtant, au delà du fait qu'on passe un agréable moment, le film ne nous ébranle pas, ne nous surprend pas. On s'attend avant d'entrer dans la salle à ce qu'Omar Sy incarne un gars banlieusard sympa, on s'attend à la rencontre des deux ""mondes"" et aux blagues qui vont en découler (incompréhension de l'art, par exemple, ou classique vs. disco), on s'attend à l'influence que les personnages auront l'un sur l'autre et aux leçons que le spectateur devra en tirer. Pour ces raisons, certes, il ne faut pas en faire trop, mais je trouve toutefois bien basses et méprisantes les critiques pédantes qui trouvent en Intouchables le ""reflet de la médiocrité française"". On a vu cent fois plus médiocre.",Negatif
